nurse_cert_id,nurse_id,cert_id,obtained_date,expiry_date,is_expired,practice_hours_ytd,practice_hours_required,hours_remaining,last_renewal_date,renewal_status,verified_by,verification_date,created_at,updated_at
71850c8c-2e25-4cb1-9596-a86fd1d7cc28,N0110,IV_CERT,2025-03-05,2027-03-05,False,1,16,15,2025-03-05,CURRENT,HR_10,2025-03-09,2026-01-14 02:44:54.131135,2026-01-14 02:44:54.131135
6ccd3492-6530-4e30-b112-b09a84cdb189,N0110,RN,2021-06-22,2026-06-21,False,37,50,13,2021-06-22,CURRENT,HR_3,2021-07-04,2026-01-14 02:44:54.131447,2026-01-14 02:44:54.131447
8aef11fe-03fc-4aad-b13a-b632f2939b23,N0110,BLS,2025-01-16,2027-01-16,False,1,8,7,2025-01-16,CURRENT,HR_8,2025-01-20,2026-01-14 02:44:54.131768,2026-01-14 02:44:54.131769
e59d6208-9121-4c20-a368-88c62b8b6e06,N0111,RN,2024-08-01,2029-07-31,False,16,50,34,2024-08-01,CURRENT,HR_6,2024-08-21,2026-01-14 02:44:54.132525,2026-01-14 02:44:54.132525
0fb20e6d-5b0c-4840-8b19-993b52d12968,N0111,BLS,2024-11-13,2026-11-13,False,4,8,4,2024-11-13,CURRENT,HR_7,2024-12-02,2026-01-14 02:44:54.132867,2026-01-14 02:44:54.132867
73dd143e-f384-4192-9a40-87e92a990c84,N0111,OB_NURS,2025-08-21,2028-08-20,False,11,30,19,2025-08-21,CURRENT,HR_6,2025-09-18,2026-01-14 02:44:54.133216,2026-01-14 02:44:54.133217
c12574d4-7436-4377-96f4-12e3b5e7ae4a,N0112,IV_CERT,2024-01-26,2026-01-25,False,16,16,0,2024-01-26,CURRENT,HR_5,2024-02-25,2026-01-14 02:44:54.133966,2026-01-14 02:44:54.133966
18064d49-d7ee-4c4d-ae94-c84487d779ed,N0112,POST_OP,2024-03-26,2026-03-26,False,18,20,2,2024-03-26,CURRENT,HR_2,2024-04-17,2026-01-14 02:44:54.134269,2026-01-14 02:44:54.134270
a0efa490-156d-4752-8dcb-5f89ff92b2cb,N0112,RN,2025-03-16,2030-03-15,False,10,50,40,2025-03-16,CURRENT,HR_2,2025-03-24,2026-01-14 02:44:54.134592,2026-01-14 02:44:54.134592
6bb9e85e-af7d-4ecf-95f2-d3d65ae85802,N0112,BLS,2025-02-06,2027-02-06,False,0,8,8,2025-02-06,CURRENT,HR_3,2025-02-18,2026-01-14 02:44:54.134893,2026-01-14 02:44:54.134893
f3ea3fb2-61c2-4d30-ab01-ff484bb2fd47,N0113,IV_CERT,2024-07-10,2026-07-10,False,9,16,7,2024-07-10,CURRENT,HR_7,2024-07-30,2026-01-14 02:44:54.135735,2026-01-14 02:44:54.135735
7ad7cca4-9db3-4e17-9563-d0f66bfa7ace,N0113,RN,2025-03-08,2030-03-07,False,18,50,32,2025-03-08,CURRENT,HR_7,2025-03-22,2026-01-14 02:44:54.136094,2026-01-14 02:44:54.136095
f870de8c-ca26-4ebc-babf-0adeccf77318,N0113,BLS,2025-06-08,2027-06-08,False,3,8,5,2025-06-08,CURRENT,HR_9,2025-07-01,2026-01-14 02:44:54.136415,2026-01-14 02:44:54.136415
f43e5225-260c-4d69-85de-da0e0477af8e,N0113,OB_NURS,2024-12-26,2027-12-26,False,5,30,25,2024-12-26,CURRENT,HR_8,2025-01-05,2026-01-14 02:44:54.136745,2026-01-14 02:44:54.136745
32282f3f-d04e-410a-a10e-aff3a4dc6075,N0114,IV_CERT,2024-09-10,2026-09-10,False,0,16,16,2024-09-10,CURRENT,HR_6,2024-09-11,2026-01-14 02:44:54.137482,2026-01-14 02:44:54.137483
8476eebb-e829-4d94-b07f-c74542e6d99a,N0114,RN,2023-03-29,2028-03-27,False,4,50,46,2023-03-29,CURRENT,HR_4,2023-04-25,2026-01-14 02:44:54.137817,2026-01-14 02:44:54.137818
34854417-21f5-488f-ae39-76ac165eef36,N0114,BLS,2024-11-17,2026-11-17,False,4,8,4,2024-11-17,CURRENT,HR_9,2024-12-08,2026-01-14 02:44:54.138163,2026-01-14 02:44:54.138163
5ce003d7-8cd2-47d7-8fa8-cf6642f9775f,N0114,OB_NURS,2023-03-08,2026-03-07,False,27,30,3,2023-03-08,CURRENT,HR_8,2023-03-22,2026-01-14 02:44:54.138477,2026-01-14 02:44:54.138477
79f0f980-9fbd-4c58-acdd-d8476e800bfd,N0115,BLS,2025-06-27,2027-06-27,False,0,8,8,2025-06-27,CURRENT,HR_10,2025-06-28,2026-01-14 02:44:54.139290,2026-01-14 02:44:54.139290
a2808779-fbf2-4cfd-96e4-af897d4a4cc8,N0115,PEDS,2024-09-20,2027-09-20,False,9,30,21,2024-09-20,CURRENT,HR_1,2024-09-29,2026-01-14 02:44:54.139634,2026-01-14 02:44:54.139634
b8a8b8fb-f961-4df4-b2fb-481d0d81e2ae,N0115,IV_CERT,2025-04-29,2027-04-29,False,8,16,8,2025-04-29,CURRENT,HR_5,2025-05-05,2026-01-14 02:44:54.139965,2026-01-14 02:44:54.139965
4f99623f-9abe-448c-9c89-6578cab93672,N0115,RN,2021-07-31,2026-07-30,False,14,50,36,2021-07-31,CURRENT,HR_10,2021-08-24,2026-01-14 02:44:54.140289,2026-01-14 02:44:54.140289
c79784d3-732d-4cd5-b157-c434839185f3,N0115,ACLS,2024-07-26,2026-07-26,False,8,16,8,2024-07-26,CURRENT,HR_9,2024-07-30,2026-01-14 02:44:54.140596,2026-01-14 02:44:54.140596
4cc5f3af-ff38-48b0-8fd4-92ae8859aa1c,N0116,IV_CERT,2025-03-16,2027-03-16,False,8,16,8,2025-03-16,CURRENT,HR_6,2025-04-03,2026-01-14 02:44:54.141419,2026-01-14 02:44:54.141419
6d5eff7e-f944-459d-bb01-a6ac04833de1,N0116,POST_OP,2025-11-03,2027-11-03,False,7,20,13,2025-11-03,CURRENT,HR_9,2025-11-10,2026-01-14 02:44:54.141789,2026-01-14 02:44:54.141789
56f34eab-3484-44e6-8178-eebe2d95ecf8,N0116,RN,2023-07-29,2028-07-27,False,3,50,47,2023-07-29,CURRENT,HR_4,2023-08-08,2026-01-14 02:44:54.142151,2026-01-14 02:44:54.142151
7999740a-a871-4762-8c40-6e5730f3a8c4,N0116,BLS,2025-11-12,2027-11-12,False,3,8,5,2025-11-12,CURRENT,HR_5,2025-11-24,2026-01-14 02:44:54.142499,2026-01-14 02:44:54.142499
ff722679-521b-4a51-ac11-03f68f7afd9c,N0117,BLS,2025-08-17,2027-08-17,False,1,8,7,2025-08-17,CURRENT,HR_4,2025-09-12,2026-01-14 02:44:54.143297,2026-01-14 02:44:54.143298
346355ef-3b0a-4455-b517-c15878588da7,N0117,PEDS,2023-12-28,2026-12-27,False,13,30,17,2023-12-28,CURRENT,HR_3,2024-01-17,2026-01-14 02:44:54.143641,2026-01-14 02:44:54.143641
741da834-27fe-4ad8-926b-d2467d017328,N0117,IV_CERT,2025-07-26,2027-07-26,False,3,16,13,2025-07-26,CURRENT,HR_4,2025-08-21,2026-01-14 02:44:54.143959,2026-01-14 02:44:54.143959
8c7b1539-2265-4360-9c5b-c15ac4acd819,N0117,RN,2025-08-16,2030-08-15,False,18,50,32,2025-08-16,CURRENT,HR_6,2025-09-03,2026-01-14 02:44:54.144275,2026-01-14 02:44:54.144276
29aa7763-fd21-46c7-9476-937cb1f75779,N0117,ACLS,2025-03-03,2027-03-03,False,8,16,8,2025-03-03,CURRENT,HR_3,2025-03-14,2026-01-14 02:44:54.144605,2026-01-14 02:44:54.144605
922743f2-161e-4775-a6cd-5c4ecb5173c1,N0118,CHEMO,2025-02-19,2027-02-19,False,4,24,20,2025-02-19,CURRENT,HR_10,2025-02-28,2026-01-14 02:44:54.145390,2026-01-14 02:44:54.145390
f1c1bd39-4e7f-4f89-8d5d-e60a5df76672,N0118,BLS,2024-07-07,2026-07-07,False,3,8,5,2024-07-07,CURRENT,HR_3,2024-08-01,2026-01-14 02:44:54.145728,2026-01-14 02:44:54.145729
5b8bd082-706f-48af-bfb0-034df27cff17,N0118,ICU,2024-10-20,2026-10-20,False,1,40,39,2024-10-20,CURRENT,HR_5,2024-11-17,2026-01-14 02:44:54.146075,2026-01-14 02:44:54.146076
1f3a1e2e-c280-498a-8f98-dd72c8d7d584,N0118,IV_CERT,2024-02-13,2026-02-12,False,12,16,4,2024-02-13,CURRENT,HR_3,2024-02-21,2026-01-14 02:44:54.146389,2026-01-14 02:44:54.146390
c84721b3-7709-47cb-832f-94e0cb764fb2,N0118,RN,2025-02-19,2030-02-18,False,22,50,28,2025-02-19,CURRENT,HR_6,2025-03-18,2026-01-14 02:44:54.146737,2026-01-14 02:44:54.146737
0a37856f-a27a-4084-8f77-daea31a16d98,N0118,ACLS,2025-04-06,2027-04-06,False,6,16,10,2025-04-06,CURRENT,HR_8,2025-04-11,2026-01-14 02:44:54.147049,2026-01-14 02:44:54.147050
9a7847a4-4644-4b32-9a5f-b4b2722e97c4,N0119,BLS,2024-10-17,2026-10-17,False,3,8,5,2024-10-17,CURRENT,HR_8,2024-10-20,2026-01-14 02:44:54.147826,2026-01-14 02:44:54.147826
1d22f32e-4f64-41cf-b3dd-74632ab1d08e,N0119,PEDS,2025-06-08,2028-06-07,False,12,30,18,2025-06-08,CURRENT,HR_9,2025-07-02,2026-01-14 02:44:54.148169,2026-01-14 02:44:54.148169
1512c271-4ee1-493f-82f8-b6163fe2095f,N0119,IV_CERT,2025-03-06,2027-03-06,False,5,16,11,2025-03-06,CURRENT,HR_8,2025-03-22,2026-01-14 02:44:54.148454,2026-01-14 02:44:54.148454
59b831a6-dd59-4b4c-b76d-a84a3dc6344c,N0119,RN,2024-02-14,2029-02-12,False,18,50,32,2024-02-14,CURRENT,HR_1,2024-03-13,2026-01-14 02:44:54.148796,2026-01-14 02:44:54.148797
f2f4845a-d5d8-45af-b000-54414ba59e97,N0119,ACLS,2025-09-11,2027-09-11,False,7,16,9,2025-09-11,CURRENT,HR_6,2025-10-09,2026-01-14 02:44:54.149144,2026-01-14 02:44:54.149145
0cb534aa-deb9-47bf-9ef7-21c03ab429e0,N0120,IV_CERT,2024-06-16,2026-06-16,False,9,16,7,2024-06-16,CURRENT,HR_4,2024-06-30,2026-01-14 02:44:54.149879,2026-01-14 02:44:54.149879
e795b098-7862-430f-89a6-486218904925,N0120,POST_OP,2025-05-13,2027-05-13,False,7,20,13,2025-05-13,CURRENT,HR_5,2025-05-24,2026-01-14 02:44:54.150204,2026-01-14 02:44:54.150204
6850c928-706d-433a-99c6-9aea7ccc5d1f,N0120,RN,2024-05-14,2029-05-13,False,10,50,40,2024-05-14,CURRENT,HR_9,2024-06-02,2026-01-14 02:44:54.150485,2026-01-14 02:44:54.150485
621e01da-1279-4c0e-b728-5126b5b2b970,N0120,BLS,2025-08-04,2027-08-04,False,4,8,4,2025-08-04,CURRENT,HR_8,2025-08-30,2026-01-14 02:44:54.150760,2026-01-14 02:44:54.150761
